A: Trend scenario: 88-99ha,,,,,
Water,+,+,+,P,"Protection and, where appropriate, enhancing green corridors including rivers, floodplains and the coastline is likely to improve the chemical and ecological status of freshwater and coastal waters."
Air,+,+,+,P,"Improving the provision of cycling/walking routes will encourage the use of sustainable transport, reducing emissions from transport."
Climate Change,+,+,+,P,"Protection and, where appropriate, enhancing green corridors including rivers, floodplains and the coastline is likely to reduce the effects of flooding and coastal change, improving resilience to flooding and coastal change. "
Flooding & Coastal Change,++,++,++,P,"Protection and, where appropriate, enhancement of green corridors including rivers and floodplains and the coastline, helping to limit the effects of flooding and coastal change."
Landscape,+,+,+,P,"Protection and, where appropriate, enhancement of local character areas and landscape planting, in addition to the UNESCO World Heritage Site designation."
Historic Environment,+,+,+,P,"Protection and, where appropriate, enhancement of historic landscape screening, helping to preserve the historic environment."
Community,++,++,++,P,"Protecting amenity greenspace and outdoor recreational facilities, and improving cycling/walking provision will enable heathy lifestyles and promoting wellbeing. Improved accessibility will encourage social interaction, reducing rural isolation."
Housing,-,-,-,P,Protecting and enhancing the green infrastructure will reduce the land available for housing.
Economy,0,0,0,P,"Protecting and enhancing the green infrastructure will reduce the land available to support business growth and transport infrastructure. However, many elements of the green infrastructure network are key resources for tourism and businesses."
,,,,,
ENV 2: Habitats and Species,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,+,+,+,P,This policy preserves and protects designated wildlife sites and protected species.
Soil,+,+,+,P,"Since some Sites of Special Scientific Interest (SSSI) are also sites international geological interest, protecting SSSI from the impacts of development is likely to conserve geological interest. "
Water,+,+,+,P,"Protecting habitats and species is likely to maintain or improve the ecological status of water bodies, many of which are within wildlife designations."
Air,0,0,0,P,Steering development away from wildlife designations and protected species is unlikely to greatly influence air quality or Air Quality Management Areas.
Climate Change,+,+,+,P,"Since many coastal areas are designated as International, European or National wildlife designations, directing development away from these areas is likely to reduce the effect of coastal change and improve vulnerability to future climate change."
Flooding & Coastal Change,+,+,+,P,"Since many coastal areas are designated as International, European or National wildlife designations, directing development away from these areas is likely to reduce the effect of coastal change."
Landscape,+,+,+,P,"Since many wildlife designation are within valued landscapes and landscape designations, the protection given to wildlife designations is likely to reduce the impacts of development upon the landscape."
Historic Environment,0,0,0,P,Protecting wildlife designations and protected species from development is unlikely to result in influence historic features or local character. 
Community,+,+,+,P,Protecting wildlife designations and preserves the green infrastructure and accessible natural space which enable healthy lifestyles and promoting wellbeing. 
Housing,-,-,-,P,Protecting habitats and species from the impacts of development will reduce the land available for housing.
Economy,0,0,0,P,"Whilst protecting habitats and species from the impacts of development will reduce the land available for business growth and transport infrastructure, habitats and species are key for tourism and businesses such as forestry, agriculture and fishing."
,,,,,
ENV 3: Biodiversity and Net Gain,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,+,+,+,P,"This policy aims to achieve a 10% net gain in biodiversity and achieve the restoration and recreation of habitats within the existing and proposed ecological network, protecting wildlife corridors."
Soil,0,0,0,P,"The policy is unlikely to greatly influence the protection of agricultural soils, contaminated land remediation, or the protection of areas of geological conservation interest."
Water,+,+,+,P,The restoration and recreation of habitats may result in a secondary positive impact upon water quality by improving the ecological status of water bodies.
Air,0,0,0,P,The policy is unlikely to greatly influence air quality or Air Quality Management Areas.
Climate Change,0,0,0,P,The gain in biodiversity and protection of ecological corridors is unlikely to greatly influence energy consumption or resilience to climate change.
Flooding & Coastal Change,0,0,0,P,The gain in biodiversity and protection of ecological corridors is unlikely to appreciably influence the effects of flooding or coastal change.
